# Copyright SRI International 1999-2010, Marine Biological Laboratory 1998-2001, DoubleTwist Inc 1998-1999.  All Rights Reserved.
#
# Authors:
#    Peter D. Karp
#    Ingrid  Keseler
#    Alexander  Shearer
#    Carol  Fulcher
#    Malabika  Sarker
#    Anamika  Kothari
#    Suzanne  Paley
#    Markus  Krummenacker
#    Tomer  Altman
#    Ian  Paulsen
#    Amanda  Mackie
#    Julio  Collado-Vides
#    Cesar  Bonavides-Martinez
#    Socorro  Gama-Castro
#    Martin  Peralta
#    Alberto  Santos-Zavaleta
#    Verena  Weiss
#    John L Ingraham
#    Robert  Gunsalus
#
# Please see the license agreement regarding the use of and distribution of this file.
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html .
#
# Species: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 14.6
# File Name: reactions.dat
# Date and time generated: December 6, 2010, 12:36:01
#
# Attributes:
#    UNIQUE-ID
#    TYPES
#    COMMON-NAME
#    CANNOT-BALANCE?
#    CITATIONS
#    COMMENT
#    CREDITS
#    DATA-SOURCE
#    DBLINKS
#    DELTAG0
#    DOCUMENTATION
#    EC-NUMBER
#    ENZYMATIC-REACTION
#    ENZYMES-NOT-USED
#    EQUILIBRIUM-CONSTANT
#    HIDE-SLOT?
#    IN-PATHWAY
#    INSTANCE-NAME-TEMPLATE
#    LEFT
#    MEMBER-SORT-FN
#    OFFICIAL-EC?
#    ORPHAN?
#    PREDECESSORS
#    PRIMARIES
#    REACTION-DIRECTION
#    REACTION-LIST
#    REGULATED-BY
#    REQUIREMENTS
#    RIGHT
#    SIGNAL
#    SPECIES
#    SPONTANEOUS?
#    STD-REDUCTION-POTENTIAL
#    SYNONYMS
#    SYSTEMATIC-NAME
#
LEFT - GALACTOSE
RIGHT - MONOMER-53
//
UNIQUE-ID - R140-RXN
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [3316209]
LEFT - PD03576
LEFT - GLYCEROL-3P
RIGHT - MONOMER-54
//
UNIQUE-ID - R143-RXN
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [9537375]
LEFT - PD03585
LEFT - GLUCONATE
RIGHT - MONOMER-55
//
UNIQUE-ID - R148-RXN
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [1304369]
LEFT - RIBOSE
LEFT - PD03867
RIGHT - MONOMER-60
//
UNIQUE-ID - R166-RXN
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [10692154]
CITATIONS - [10559195]
CITATIONS - [3038842]
LEFT - PD00237
LEFT - MALTOTRIOSE
LEFT - ATP
RIGHT - MONOMER0-158
//
UNIQUE-ID - R167-RXN
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [338908]
LEFT - PD00763
LEFT - ALLOLACTOSE
RIGHT - MONOMER0-159
//
UNIQUE-ID - R185-RXN
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00413
LEFT - PHE
RIGHT - MONOMER0-163
//
UNIQUE-ID - RXN-5077
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7071-MONOMER
LEFT - APS
RIGHT - MONOMER-2720
//
UNIQUE-ID - RXN0-1641
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11149-MONOMER
LEFT - GLY
RIGHT - MONOMER0-941
//
UNIQUE-ID - RXN0-261
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00353
LEFT - LEU
RIGHT - MONOMER0-155
//
UNIQUE-ID - RXN0-266
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG20253-MONOMER
LEFT - XYLOSE
RIGHT - MONOMER0-165
//
UNIQUE-ID - RXN0-269
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [8394684]
CITATIONS - [1315922]
LEFT - PC00004
LEFT - CAMP
RIGHT - CPLX0-226
//
UNIQUE-ID - RXN0-2701
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7891-MONOMER
LEFT - 5-DEHYDROGLUCONATE
RIGHT - MONOMER0-1301
//
UNIQUE-ID - RXN0-272
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [8594204]
CITATIONS - [9642058]
LEFT - PC00005
LEFT - ARG
RIGHT - CPLX0-228
//
UNIQUE-ID - RXN0-278
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [89094828]
CITATIONS - [9811649]
LEFT - PD00283
LEFT - SORBITOL
RIGHT - MONOMER-56
//
UNIQUE-ID - RXN0-281
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [1943695]
CITATIONS - [2543976]
LEFT - PD04032
LEFT - S-ADENOSYLMETHIONINE
RIGHT - MONOMER0-157
//
UNIQUE-ID - RXN0-283
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [10206709]
LEFT - PD00474
LEFT - NA+
RIGHT - MONOMER0-46
//
UNIQUE-ID - RXN0-284
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [8757744]
LEFT - PC00033
LEFT - HYPOXANTHINE
RIGHT - CPLX-123
//
UNIQUE-ID - RXN0-2841
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6201-MONOMER
LEFT - 3-HYDROXYPHENYL-PROPIONATE
RIGHT - MONOMER0-1441
//
UNIQUE-ID - RXN0-285
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [2693738]
LEFT - PD00222
LEFT - RHAMNOSE
RIGHT - MONOMER-47
//
UNIQUE-ID - RXN0-286
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [8230210]
CITATIONS - [7966303]
LEFT - PC00086
LEFT - RHAMNOSE
RIGHT - CPLX-124
//
UNIQUE-ID - RXN0-287
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [7548081]
CITATIONS - [1935980]
CITATIONS - [3600756]
CITATIONS - [3903514]
LEFT - TRP
LEFT - PC00007
RIGHT - CPLX-125
//
UNIQUE-ID - RXN0-288
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [8626295]
CITATIONS - [8626294]
LEFT - PD00251
LEFT - CHOLINE
RIGHT - MONOMER0-49
//
UNIQUE-ID - RXN0-289
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [2001680]
LEFT - PD04099
LEFT - PHOSPHO-ENOL-PYRUVATE
RIGHT - MONOMER-57
//
UNIQUE-ID - RXN0-290
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [8636021]
CITATIONS - [7777530]
LEFT - PD00364
LEFT - CPD-110
RIGHT - MONOMER-58
//
UNIQUE-ID - RXN0-291
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - [7783622]
LEFT - EG11088-MONOMER
LEFT - PYRUVATE
RIGHT - MONOMER-59
//
UNIQUE-ID - RXN0-293
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD03831
LEFT - ATP
RIGHT - MONOMER0-160
//
UNIQUE-ID - RXN0-294
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00208
LEFT - MELIBIOSE
RIGHT - MONOMER0-161
//
UNIQUE-ID - RXN0-295
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PC00003
LEFT - ARABINOSE
RIGHT - CPLX-172
//
UNIQUE-ID - RXN0-296
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00413
LEFT - TYR
RIGHT - MONOMER0-162
//
UNIQUE-ID - RXN0-298
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00291
LEFT - CPD-69
RIGHT - MONOMER0-164
//
UNIQUE-ID - RXN0-3001
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PC00040
LEFT - ACETYLSERINE
RIGHT - CPLX0-2781
//
UNIQUE-ID - RXN0-3002
TYPES - Protein-Reactions
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00237
LEFT - MALK-MONOMER
RIGHT - MONOMER0-1761
//
UNIQUE-ID - RXN0-3021
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11519-MONOMER
LEFT - NI+2
RIGHT - MONOMER0-1781
//
UNIQUE-ID - RXN0-3141
TYPES - Protein-Reactions
TYPES - Protein-Ligand-Binding-Reactions
LEFT - TORR-CPLX
LEFT - MONOMER0-1641
RIGHT - CPLX0-2821
//
UNIQUE-ID - RXN0-4101
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7331-MONOMER
LEFT - 3-PHENYLPROPIONATE
RIGHT - MONOMER0-2081
//
UNIQUE-ID - RXN0-4161
TYPES - Protein-Ligand-Binding-Reactions
LEFT - FRUCTURONATE
LEFT - EG20249-MONOMER
RIGHT - MONOMER0-2101
//
UNIQUE-ID - RXN0-4322
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7854-MONOMER
LEFT - L-ASCORBATE-6-PHOSPHATE
RIGHT - MONOMER0-2162
//
UNIQUE-ID - RXN0-443
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD02936
LEFT - FORMATE
RIGHT - MONOMER0-183
//
UNIQUE-ID - RXN0-4462
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6276-MONOMER
LEFT - GLYOX
RIGHT - MONOMER0-2201
//
UNIQUE-ID - RXN0-4481
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6274-MONOMER
LEFT - S-ALLANTOIN
RIGHT - MONOMER0-2221
//
UNIQUE-ID - RXN0-4661
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00266
LEFT - N-ACETYL-D-GLUCOSAMINE
RIGHT - MONOMER0-2261
//
UNIQUE-ID - RXN0-4721
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7678-MONOMER
LEFT - N-ACETYLNEURAMINATE
RIGHT - MONOMER0-2341
//
UNIQUE-ID - RXN0-4741
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6195-MONOMER
LEFT - CPD-622
RIGHT - MONOMER0-2421
//
UNIQUE-ID - RXN0-4761
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00369
LEFT - MANNITOL
RIGHT - MONOMER0-2461
//
UNIQUE-ID - RXN0-5230
TYPES - Protein-Ligand-Binding-Reactions
LEFT - ALAS-MONOMER
LEFT - L-ALPHA-ALANINE
RIGHT - CPLX0-7541
//
UNIQUE-ID - RXN0-5238
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD04099
LEFT - PYRUVATE
RIGHT - CPLX0-7605
//
UNIQUE-ID - RXN0-5239
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7605
LEFT - GLYOX
RIGHT - CPLX0-7606
//
UNIQUE-ID - RXN0-5250
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7137-MONOMER
LEFT - NI+2
RIGHT - CPLX0-7618
//
UNIQUE-ID - RXN0-5251
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7137-MONOMER
LEFT - CO+2
RIGHT - CPLX0-7619
//
UNIQUE-ID - RXN0-5252
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00260
LEFT - FE+2
RIGHT - CPLX0-7620
//
UNIQUE-ID - RXN0-5307
TYPES - Protein-Ligand-Binding-Reactions
CITATIONS - 3301811
CITATIONS - 3005235
LEFT - PD00444
LEFT - FUCULOSE-1P
RIGHT - CPLX0-7650
//
UNIQUE-ID - RXN0-5332
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD01352
LEFT - URACIL
RIGHT - CPLX0-7651
//
UNIQUE-ID - RXN0-5344
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7669
LEFT - LYS
RIGHT - CPLX0-7670
//
UNIQUE-ID - RXN0-5345
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7669
LEFT - ARG
RIGHT - CPLX0-7671
//
UNIQUE-ID - RXN0-5347
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11969-MONOMER
LEFT - ZN+2
RIGHT - CPLX0-7677
//
UNIQUE-ID - RXN0-5354
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7679
LEFT - ZN+2
RIGHT - CPLX0-7680
//
UNIQUE-ID - RXN0-5358
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11146-MONOMER
LEFT - XANTHOSINE
RIGHT - CPLX0-7681
//
UNIQUE-ID - RXN0-5372
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11962-MONOMER
LEFT - L-LACTATE
RIGHT - CPLX0-7689
//
UNIQUE-ID - RXN0-5382
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6420-MONOMER
LEFT - MN+2
RIGHT - CPLX0-7701
//
UNIQUE-ID - RXN0-5384
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6263-MONOMER
LEFT - CU+
RIGHT - CPLX0-7702
//
UNIQUE-ID - RXN0-5389
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7713
LEFT - D-SERINE
RIGHT - CPLX0-7714
//
UNIQUE-ID - RXN0-5392
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00200
LEFT - 2-ACETO-LACTATE
RIGHT - CPLX0-7715
//
UNIQUE-ID - RXN0-5423
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6889-MONOMER
LEFT - N-ETHYLMALEIMIDE
RIGHT - CPLX0-7716
//
UNIQUE-ID - RXN0-5450
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6720-MONOMER
LEFT - CPD-207
RIGHT - CPLX0-7729
//
UNIQUE-ID - RXN0-5454
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7733
LEFT - ASN
RIGHT - CPLX0-7735
//
UNIQUE-ID - RXN0-5456
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG12235-MONOMER
LEFT - CPD-763
RIGHT - CPLX0-7736
//
UNIQUE-ID - RXN0-5459
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG12235-MONOMER
LEFT - ANTIMONITE
RIGHT - CPLX0-7739
//
UNIQUE-ID - RXN0-5463
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG10603-MONOMER
LEFT - CPD-8179
RIGHT - CPLX0-7742
//
UNIQUE-ID - RXN0-5464
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG10603-MONOMER
LEFT - CPD-7970
RIGHT - CPLX0-7743
//
UNIQUE-ID - RXN0-5465
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7262-MONOMER
LEFT - CPD0-881
RIGHT - CPLX0-7746
//
UNIQUE-ID - RXN0-5469
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6799-MONOMER
LEFT - DIHYDROXYPENTANEDIONE
RIGHT - CPLX0-7749
//
UNIQUE-ID - RXN0-5470
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G6799-MONOMER
LEFT - CPD-10551
RIGHT - CPLX0-7750
//
UNIQUE-ID - RXN0-5487
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11212-MONOMER
LEFT - NITRIC-OXIDE
RIGHT - CPLX0-7751
//
UNIQUE-ID - RXN0-5501
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7759
LEFT - HOMO-CYS
RIGHT - CPLX0-7752
//
UNIQUE-ID - RXN0-6361
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7756
LEFT - NITRIC-OXIDE
RIGHT - CPLX0-8047
//
UNIQUE-ID - RXN0-6362
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG12694-MONOMER
LEFT - TARTRATE
RIGHT - CPLX0-8048
//
UNIQUE-ID - RXN0-6409
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7740
LEFT - CYTIDINE
RIGHT - CPLX0-8051
//
UNIQUE-ID - RXN0-6434
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG10942-MONOMER
LEFT - |modified-charged-selC-tRNA|
RIGHT - CPLX0-8053
//
UNIQUE-ID - RXN0-6436
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7745
LEFT - CPD0-881
RIGHT - CPLX0-8054
//
UNIQUE-ID - RXN0-6465
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG12116-MONOMER
LEFT - CPD0-1938
RIGHT - CPLX0-8055
//
UNIQUE-ID - RXN0-6466
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7854
LEFT - TREHALOSE-6P
RIGHT - CPLX0-8056
//
UNIQUE-ID - RXN0-6467
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD03576
LEFT - GLYCEROL
RIGHT - CPLX0-8057
//
UNIQUE-ID - RXN0-6468
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD01352
LEFT - THYMINE
RIGHT - CPLX0-8058
//
UNIQUE-ID - RXN0-6469
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD01896
LEFT - CPD0-2342
RIGHT - CPLX0-8059
//
UNIQUE-ID - RXN0-6470
TYPES - Protein-Ligand-Binding-Reactions
LEFT - PD00339
LEFT - GLY
RIGHT - CPLX0-8060
//
UNIQUE-ID - RXN0-6471
TYPES - Protein-Ligand-Binding-Reactions
LEFT - EG11320-MONOMER
LEFT - ZN+2
RIGHT - CPLX0-8061
//
UNIQUE-ID - RXN0-6489
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-7666
LEFT - CARNITINE
RIGHT - CPLX0-8062
//
UNIQUE-ID - RXN0-7
TYPES - Protein-Ligand-Binding-Reactions
LEFT - CPLX0-2541
LEFT - CPD-3
RIGHT - CPLX0-6
//
UNIQUE-ID - RXN0-921
TYPES - Protein-Ligand-Binding-Reactions
LEFT - G7546-MONOMER
LEFT - GLYCOLLATE
RIGHT - MONOMER0-562
//
UNIQUE-ID - 2-OCTAPRENYLPHENOL-HYDROX-RXN
TYPES - Small-Molecule-Reactions
TYPES - Chemical-Reactions
COMMENT - This is the fourth step in ubiquinone biosynthesis. 
/The pathway is still under investigation, therefore 
/not all of the steps have been thoroughly characterized.
ENZYMATIC-REACTION - 2-OCTAPRENYLPHENOL-HYDROX-ENZRXN
IN-PATHWAY - UBISYN-PWY
LEFT - PROTON
^COEFFICIENT - 2
LEFT - 2-OCTAPRENYLPHENOL
LEFT - OXYGEN-MOLECULE
REACTION-DIRECTION - LEFT-TO-RIGHT
RIGHT - 2-OCTAPRENYL-6-HYDROXYPHENOL
RIGHT - WATER
//
UNIQUE-ID - 2OXOGLUTARATEDEH-RXN
TYPES - Small-Molecule-Reactions
TYPES - Chemical-Reactions
DELTAG0 - -7.2    
ENZYMATIC-REACTION - 2OXOGLUTARATEDEH-ENZRXN
IN-PATHWAY - TCA
LEFT - 2-KETOGLUTARATE
LEFT - CO-A
LEFT - NAD
REACTION-DIRECTION - LEFT-TO-RIGHT
RIGHT - SUC-COA
RIGHT - CARBON-DIOXIDE
RIGHT - NADH
SYNONYMS - 2-oxoglutarate dehydrogenation
SYNONYMS - &alpha;-ketoglutarate oxidative   decarboxylation
//
UNIQUE-ID - ADDALT-RXN
TYPES - Small-Molecule-Reactions
TYPES - Chemical-Reactions
COMMENT - This reaction is part of nucleotide metabolism.
ENZYMATIC-REACTION - ADDALT-ENZRXN
IN-PATHWAY - PWY0-1297
LEFT - WATER
LEFT - DEOXYADENOSINE
REACTION-DIRECTION - REVERSIBLE
RIGHT - AMMONIA
RIGHT - DEOXYINOSINE
//
UNIQUE-ID - ARCB717-RXN
TYPES - Protein-Reactions
TYPES - Chemical-Reactions
CITATIONS - [9685739]
CITATIONS - [9683496]
CITATIONS - [7699720]
CITATIONS - [1482126]
CITATIONS - [2157156]
CITATIONS - [8098993]
COMMENT - In this reaction sensor kinase-phosphotransferase ArcB undergoes intramolecular
/transphosphorylation. The phosphoryl group is transferred from the aspartate 
/residue to the histidine H717 residue in the C-terminal transmitter domain.
COMMENT - Sensor kinase-phosphotransferase ArcB  is
/unusual in that in addition to the conserved transmitter domain, it also 
/contains and a receiver and a C-terminal alternative transmitter domain. 
/ The phosphoryl group
/is transferred from the aspartate residue, Asp576, in the receiver domain 
/to the alternative transmitter phosphorylation site, histidine H717. This
/is achieved through intramolecular phosphorylation. |CITS: [9286997] [8226939] 
/[HochSilhavy] [7957084] [ColiSalII] [1512197] [7855430] [8825099]|
IN-PATHWAY - PWY0-1505
LEFT - PHOSPHO-ARCB-ASP
REACTION-DIRECTION - LEFT-TO-RIGHT
RIGHT - PHOSPHO-ARCB717
SPECIES - Escherichia coli K-12 substr. MG1655
//
UNIQUE-ID - ARCBTRANS-RXN
TYPES - Protein-Reactions
TYPES - Chemical-Reactions
CITATIONS - [9683496]
CITATIONS - [9685739]
CITATIONS - [7699720]
CITATIONS - [1482126]
CITATIONS - [2157156]
CITATIONS - [8098993]
COMMENT - In this reaction the sensor kinase-phosphotransferase ArcB undergoes intramolecular transphosphorylation. The phosphoryl group is transferred from the histidine residue H292 to an aspartate residue.
/
/Sensor kinase-phosphotransferase ArcB is unusual in that in addition to the conserved transmitter domain, it also 
/contains a receiver and a C-terminal alternative transmitter domain. The autophosphorylation site, histidine residue H292, of the conserved transmitter domain, transfers the phosphoryl group to the aspartate residue, Asp576, in the receiver domain. This is achieved through intramolecular phosphorylation |CITS: [9286997] [8226939] [HochSilhavy] [7957084] [ColiSalII] [1512197] [7855430] [8825099]|
IN-PATHWAY - PWY0-1505
LEFT - PHOSPHO-ARCB-HIS
REACTION-DIRECTION - LEFT-TO-RIGHT
RIGHT - PHOSPHO-ARCB-ASP
SPECIES - Escherichia coli K-12 substr. MG1655
//
UNIQUE-ID - BAES-RXN
TYPES - Protein-Modification-Reactions
TYPES - Chemical-Reactions
CITATIONS - [7699720]
CITATIONS - [1482126]
CITATIONS - [2157156]
CITATIONS - [8098993]
COMMENT - In this reaction the sensor kinase-phosphotransferase BaeS is autophosphorylated.
/Based on analogy to other sensor proteins the phosphorylation site is shown as
/a histidine residue.
/
/The sensor kinase-phosphotransferase BaeS is part of the two-component BaeS/BaeR
/signal transduction system. The physiological role of the BaeS/BaeR system is
/not yet known. |CITS: [8282725]|
IN-PATHWAY - PWY0-1481
LEFT - ATP
LEFT - BAES-MONOMER
REACTION-DIRECTION - LEFT-TO-RIGHT
RIGHT - ADP
RIGHT - PHOSPHO-BAES
SPECIES - Escherichia coli K-12 substr. MG1655
//
UNIQUE-ID - BASS-RXN
TYPES - Protein-Modification-Reactions
TYPES - Chemical-Reactions
CITATIONS - [7699720]
CITATIONS - [1482126]
CITATIONS - [2157156]
CITATIONS - [8098993]
COMMENT - In this reaction the sensor kinase-phosphotransferase BasS is autophosphorylated.
/Based on analogy to other sensor proteins the phosphorylation site is shown as
/a histidine residue.
/
/
IN-PATHWAY - PWY0-1482
LEFT - ATP
LEFT - BASS-MONOMER
REACTION-DIRECTION - LEFT-TO-RIGHT
RIGHT - ADP
RIGHT - PHOSPHO-BASS
SPECIES - Escherichia coli K-12 substr. MG1655
//
UNIQUE-ID - CREC-RXN
TYPES - Protein-Modification-Reactions
TYPES - Chemical-Reactions
CITATIONS - [7855419]
CITATIONS - [7699720]
CITATIONS - [1482126]
CITATIONS - [2157156]
CITATIONS - [8098993]
COMMENT - In this reaction the sensor kinase-phosphotransferase CreC is autophosphorylated.
/
/The sensor kinase-phosphotransferase CreC (formerly phoM) is a member of the 
/CreC/CreB two-component regulatory system. It is involved in catabolic 
/regulation. The sensor kinase-phosphotransferase CreC phosphorylates the 
/transcriptional regulatory protein CreB in response to environmental signals.
/Sensor protein CreC can also phosphorylate the phosphate regulon transcriptional
/regulatory protein PhoB. |CITS: [HochSilhavy] [2228961] [3531171]|
IN-PATHWAY - PWY0-1487
LEFT - CREC-MONOMER
LEFT - ATP
REACTION-DIRECTION - LEFT-TO-RIGHT
REQUIREMENTS - KCL
REQUIREMENTS - MG+2
RIGHT - ADP
RIGHT - PHOSPHO-CREC
SIGNAL - growth on certain carbon sources such as glucose
SPECIES - Escherichia coli K-12 substr. MG1655
//
UNIQUE-ID - DARABALDOL-RXN
TYPES - Small-Molecule-Reactions
TYPES - Chemical-Reactions
COMMENT - This is the third reaction in the metabolism of D-arabinose
/in E. coli K-12 through utilization of the L-fucose catabolism pathway
/enzymes.
ENZYMATIC-REACTION - DARABALDOL-ENZRXN
IN-PATHWAY - DARABCATK12-PWY
LEFT - D-RIBULOSE-1-P
REACTION-DIRECTION - REVERSIBLE
RIGHT - GLYCOLALDEHYDE
